CODIGOESTR,ESTRUCT,HORASFUNC1,HORASFUNC2,DIASFUNCME,SUBTIPO,SUBT,Luminaria.BAJOMEDICION,Luminaria.POTENCIA,POTENCIA_2,ALIMENTA_5,ALIM,SUBTIPO_1,TRAF,VOLTAJE,POTENCIA TRAFO,TRAFO,KWH
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,37.5,304071,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,1,Transformador Monofásico en poste,7.97 kV,25,301507,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,,#N/D,0,#N/D,#N/D,25,301507,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03CA050T11,Caluma-Echeandía,5,Transformador Trifásico en poste,13.8 kV,15,303556,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,10,304077,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,10,304077,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,10,304077,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,304077,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,304077,54
APO0304,LDPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,304077,54
APO0304,LDPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,304077,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0621,LDOS400ADC,6,6,100,4,Sodio Cerrada,0,250,280,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.97 kV,25,307115,95
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T12,Guanujo - Salinas,5,Transformador Trifásico en poste,13.2 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,307115,90
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,250,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,77
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,400,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,104
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,100,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,50
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,250,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,77
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,59
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,250,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,90
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,36
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,100,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,307115,50
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,5,303273,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,5,303273,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,302797,59
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303289,59
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,5,21660,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,15,300002,59
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,15,300002,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,50,303695,90
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,303624,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,302902,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,302902,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,302902,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,302902,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,15,302892,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,15,302892,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.62 kV,25,302889,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,302889,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,302888,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T12,Echeandia Sabanetillas,1,Transformador Monofásico en poste,7.97 kV,10,302888,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,302888,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,301213,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,301213,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,37.5,301419,90
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,303896,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,303896,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,303896,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,303896,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303519,36
APO0302,LCPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0302,LCPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0302,LCPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0302,LCPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0302,LCPS100PCC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T14,Guanujo - La Cena,1,Transformador Monofásico en poste,7.97 kV,5,303323,54
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,5,303323,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,5,303323,59
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303521,54
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303521,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,150,303474,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,100,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,304137,50
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,100,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,304137,50
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,100,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,304137,50
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303929,59
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,15,303930,59
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303946,59
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,303946,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303559,59
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,50,307347,35
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,,#N/D,0,#N/D,#N/D,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,,#N/D,0,#N/D,#N/D,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,,#N/D,0,#N/D,#N/D,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.97 kV,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,,#N/D,0,#N/D,#N/D,50,307347,7
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T12,Guanujo - Salinas,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0376,LDOS400ACC,12,0,100,4,Sodio Cerrada,1,20,0,03EC030T12,Echeandia Sabanetillas,1,Transformador Monofásico en poste,7.97 kV,50,307347,7
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,50,307347,7
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,50,307347,7
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,50,307347,7
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,50,307347,7
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,20,0,03EC030T12,Echeandia Sabanetillas,1,Transformador Monofásico en poste,7.97 kV,50,307347,7
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,50,307347,7
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,5,Transformador Trifásico en poste,13.2 kV,50,307347,7
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,20,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,50,307347,7
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,1,40,0,03GN020T13,Guanujo Central,5,Transformador Trifásico en poste,13.8 kV,25,303891,14
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,1,40,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.97 kV,25,303891,14
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,1,40,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,25,303891,14
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,40,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,39
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,40,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,39
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,40,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,39
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,40,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,39
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,40,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,39
APO0355,LDFS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,35
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,35
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,35
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,35
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,25,303891,35
APO0339,LDSS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,25,303891,35
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,25,303891,35
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,25,303891,35
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,1,20,175,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,25,303891,35
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,20,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.62 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.62 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,25,303891,7
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,20,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,25,303891,7
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,1,400,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,50,307347,144
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,50,307347,90
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,1,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,50,307347,90
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,15,303916,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,5,303288,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,5,303288,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,301389,144
APO0304,LDPS100PCC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,10,301389,144
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03SI060T11,Sicoto - Chillanes,1,Transformador Monofásico en poste,7.62 kV,10,301389,144
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T13,Guaranda - Maldonado,1,Transformador Monofásico en poste,7.62 kV,10,301389,144
APO0619,LDOS250ADC,6,6,100,4,Sodio Cerrada,0,400,175,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.97 kV,10,301389,104
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,301389,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,301389,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,301389,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,10,301390,144
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,301390,144
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,301390,144
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,301390,144
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,10,301390,144
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,301390,144
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,37.5,301391,144
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,400,105,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,37.5,301391,91
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,37.5,301391,144
